field_id	title	availability	stability	private	value_type	base_type	item_type	strata	instanced	arrayed	sexed	units	main_category	encoding_id	instance_id	instance_min	instance_max	array_min	array_max	notes	debut	version	num_participants	item_count	showcase_order	cost_do	cost_on	cost_sc
27019	Grey-white contrast in supramarginal (left hemisphere)	0	2	0	31	0	0	3	1	0	0	AU	194	0	2	2	3	0	0	Grey-white contrast in supramarginal in the left hemisphere calculated as a percentage of the mean gray-white matter intensity from Desikan-Killiany parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
27020	Grey-white contrast in frontalpole (left hemisphere)	0	2	0	31	0	0	3	1	0	0	AU	194	0	2	2	3	0	0	Grey-white contrast in frontalpole in the left hemisphere calculated as a percentage of the mean gray-white matter intensity from Desikan-Killiany parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
27021	Grey-white contrast in temporalpole (left hemisphere)	0	2	0	31	0	0	3	1	0	0	AU	194	0	2	2	3	0	0	Grey-white contrast in temporalpole in the left hemisphere calculated as a percentage of the mean gray-white matter intensity from Desikan-Killiany parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
27022	Grey-white contrast in transversetemporal (left hemisphere)	0	2	0	31	0	0	3	1	0	0	AU	194	0	2	2	3	0	0	Grey-white contrast in transversetemporal in the left hemisphere calculated as a percentage of the mean gray-white matter intensity from Desikan-Killiany parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
27023	Grey-white contrast in insula (left hemisphere)	0	2	0	31	0	0	3	1	0	0	AU	194	0	2	2	3	0	0	Grey-white contrast in insula in the left hemisphere calculated as a percentage of the mean gray-white matter intensity from Desikan-Killiany parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
27024	Grey-white contrast in unknown (right hemisphere)	0	2	0	31	0	0	3	1	0	0	AU	194	0	2	2	3	0	0	Grey-white contrast in unknown in the right hemisphere calculated as a percentage of the mean gray-white matter intensity from Desikan-Killiany parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
27025	Grey-white contrast in bankssts (right hemisphere)	0	2	0	31	0	0	3	1	0	0	AU	194	0	2	2	3	0	0	Grey-white contrast in bankssts in the right hemisphere calculated as a percentage of the mean gray-white matter intensity from Desikan-Killiany parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
27026	Grey-white contrast in caudalanteriorcingulate (right hemisphere)	0	2	0	31	0	0	3	1	0	0	AU	194	0	2	2	3	0	0	Grey-white contrast in caudalanteriorcingulate in the right hemisphere calculated as a percentage of the mean gray-white matter intensity from Desikan-Killiany parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
27027	Grey-white contrast in caudalmiddlefrontal (right hemisphere)	0	2	0	31	0	0	3	1	0	0	AU	194	0	2	2	3	0	0	Grey-white contrast in caudalmiddlefrontal in the right hemisphere calculated as a percentage of the mean gray-white matter intensity from Desikan-Killiany parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
27028	Grey-white contrast in cuneus (right hemisphere)	0	2	0	31	0	0	3	1	0	0	AU	194	0	2	2	3	0	0	Grey-white contrast in cuneus in the right hemisphere calculated as a percentage of the mean gray-white matter intensity from Desikan-Killiany parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
27029	Grey-white contrast in entorhinal (right hemisphere)	0	2	0	31	0	0	3	1	0	0	AU	194	0	2	2	3	0	0	Grey-white contrast in entorhinal in the right hemisphere calculated as a percentage of the mean gray-white matter intensity from Desikan-Killiany parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
27030	Grey-white contrast in fusiform (right hemisphere)	0	2	0	31	0	0	3	1	0	0	AU	194	0	2	2	3	0	0	Grey-white contrast in fusiform in the right hemisphere calculated as a percentage of the mean gray-white matter intensity from Desikan-Killiany parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
27031	Grey-white contrast in inferiorparietal (right hemisphere)	0	2	0	31	0	0	3	1	0	0	AU	194	0	2	2	3	0	0	Grey-white contrast in inferiorparietal in the right hemisphere calculated as a percentage of the mean gray-white matter intensity from Desikan-Killiany parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
27032	Grey-white contrast in inferiortemporal (right hemisphere)	0	2	0	31	0	0	3	1	0	0	AU	194	0	2	2	3	0	0	Grey-white contrast in inferiortemporal in the right hemisphere calculated as a percentage of the mean gray-white matter intensity from Desikan-Killiany parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
27033	Grey-white contrast in isthmuscingulate (right hemisphere)	0	2	0	31	0	0	3	1	0	0	AU	194	0	2	2	3	0	0	Grey-white contrast in isthmuscingulate in the right hemisphere calculated as a percentage of the mean gray-white matter intensity from Desikan-Killiany parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
27034	Grey-white contrast in lateraloccipital (right hemisphere)	0	2	0	31	0	0	3	1	0	0	AU	194	0	2	2	3	0	0	Grey-white contrast in lateraloccipital in the right hemisphere calculated as a percentage of the mean gray-white matter intensity from Desikan-Killiany parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
27035	Grey-white contrast in lateralorbitofrontal (right hemisphere)	0	2	0	31	0	0	3	1	0	0	AU	194	0	2	2	3	0	0	Grey-white contrast in lateralorbitofrontal in the right hemisphere calculated as a percentage of the mean gray-white matter intensity from Desikan-Killiany parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
27036	Grey-white contrast in lingual (right hemisphere)	0	2	0	31	0	0	3	1	0	0	AU	194	0	2	2	3	0	0	Grey-white contrast in lingual in the right hemisphere calculated as a percentage of the mean gray-white matter intensity from Desikan-Killiany parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
27037	Grey-white contrast in medialorbitofrontal (right hemisphere)	0	2	0	31	0	0	3	1	0	0	AU	194	0	2	2	3	0	0	Grey-white contrast in medialorbitofrontal in the right hemisphere calculated as a percentage of the mean gray-white matter intensity from Desikan-Killiany parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
27038	Grey-white contrast in middletemporal (right hemisphere)	0	2	0	31	0	0	3	1	0	0	AU	194	0	2	2	3	0	0	Grey-white contrast in middletemporal in the right hemisphere calculated as a percentage of the mean gray-white matter intensity from Desikan-Killiany parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
27039	Grey-white contrast in parahippocampal (right hemisphere)	0	2	0	31	0	0	3	1	0	0	AU	194	0	2	2	3	0	0	Grey-white contrast in parahippocampal in the right hemisphere calculated as a percentage of the mean gray-white matter intensity from Desikan-Killiany parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63695	68380	0	0	1	1
27040	Grey-white contrast in paracentral (right hemisphere)	0	2	0	31	0	0	3	1	0	0	AU	194	0	2	2	3	0	0	Grey-white contrast in paracentral in the right hemisphere calculated as a percentage of the mean gray-white matter intensity from Desikan-Killiany parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
27041	Grey-white contrast in parsopercularis (right hemisphere)	0	2	0	31	0	0	3	1	0	0	AU	194	0	2	2	3	0	0	Grey-white contrast in parsopercularis in the right hemisphere calculated as a percentage of the mean gray-white matter intensity from Desikan-Killiany parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
27042	Grey-white contrast in parsorbitalis (right hemisphere)	0	2	0	31	0	0	3	1	0	0	AU	194	0	2	2	3	0	0	Grey-white contrast in parsorbitalis in the right hemisphere calculated as a percentage of the mean gray-white matter intensity from Desikan-Killiany parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
27043	Grey-white contrast in parstriangularis (right hemisphere)	0	2	0	31	0	0	3	1	0	0	AU	194	0	2	2	3	0	0	Grey-white contrast in parstriangularis in the right hemisphere calculated as a percentage of the mean gray-white matter intensity from Desikan-Killiany parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
27044	Grey-white contrast in pericalcarine (right hemisphere)	0	2	0	31	0	0	3	1	0	0	AU	194	0	2	2	3	0	0	Grey-white contrast in pericalcarine in the right hemisphere calculated as a percentage of the mean gray-white matter intensity from Desikan-Killiany parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
27045	Grey-white contrast in postcentral (right hemisphere)	0	2	0	31	0	0	3	1	0	0	AU	194	0	2	2	3	0	0	Grey-white contrast in postcentral in the right hemisphere calculated as a percentage of the mean gray-white matter intensity from Desikan-Killiany parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
27046	Grey-white contrast in posteriorcingulate (right hemisphere)	0	2	0	31	0	0	3	1	0	0	AU	194	0	2	2	3	0	0	Grey-white contrast in posteriorcingulate in the right hemisphere calculated as a percentage of the mean gray-white matter intensity from Desikan-Killiany parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
27047	Grey-white contrast in precentral (right hemisphere)	0	2	0	31	0	0	3	1	0	0	AU	194	0	2	2	3	0	0	Grey-white contrast in precentral in the right hemisphere calculated as a percentage of the mean gray-white matter intensity from Desikan-Killiany parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
27048	Grey-white contrast in precuneus (right hemisphere)	0	2	0	31	0	0	3	1	0	0	AU	194	0	2	2	3	0	0	Grey-white contrast in precuneus in the right hemisphere calculated as a percentage of the mean gray-white matter intensity from Desikan-Killiany parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
27049	Grey-white contrast in rostralanteriorcingulate (right hemisphere)	0	2	0	31	0	0	3	1	0	0	AU	194	0	2	2	3	0	0	Grey-white contrast in rostralanteriorcingulate in the right hemisphere calculated as a percentage of the mean gray-white matter intensity from Desikan-Killiany parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
27050	Grey-white contrast in rostralmiddlefrontal (right hemisphere)	0	2	0	31	0	0	3	1	0	0	AU	194	0	2	2	3	0	0	Grey-white contrast in rostralmiddlefrontal in the right hemisphere calculated as a percentage of the mean gray-white matter intensity from Desikan-Killiany parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
27051	Grey-white contrast in superiorfrontal (right hemisphere)	0	2	0	31	0	0	3	1	0	0	AU	194	0	2	2	3	0	0	Grey-white contrast in superiorfrontal in the right hemisphere calculated as a percentage of the mean gray-white matter intensity from Desikan-Killiany parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
27052	Grey-white contrast in superiorparietal (right hemisphere)	0	2	0	31	0	0	3	1	0	0	AU	194	0	2	2	3	0	0	Grey-white contrast in superiorparietal in the right hemisphere calculated as a percentage of the mean gray-white matter intensity from Desikan-Killiany parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
27053	Grey-white contrast in superiortemporal (right hemisphere)	0	2	0	31	0	0	3	1	0	0	AU	194	0	2	2	3	0	0	Grey-white contrast in superiortemporal in the right hemisphere calculated as a percentage of the mean gray-white matter intensity from Desikan-Killiany parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
27054	Grey-white contrast in supramarginal (right hemisphere)	0	2	0	31	0	0	3	1	0	0	AU	194	0	2	2	3	0	0	Grey-white contrast in supramarginal in the right hemisphere calculated as a percentage of the mean gray-white matter intensity from Desikan-Killiany parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
27055	Grey-white contrast in frontalpole (right hemisphere)	0	2	0	31	0	0	3	1	0	0	AU	194	0	2	2	3	0	0	Grey-white contrast in frontalpole in the right hemisphere calculated as a percentage of the mean gray-white matter intensity from Desikan-Killiany parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
27056	Grey-white contrast in temporalpole (right hemisphere)	0	2	0	31	0	0	3	1	0	0	AU	194	0	2	2	3	0	0	Grey-white contrast in temporalpole in the right hemisphere calculated as a percentage of the mean gray-white matter intensity from Desikan-Killiany parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
27057	Grey-white contrast in transversetemporal (right hemisphere)	0	2	0	31	0	0	3	1	0	0	AU	194	0	2	2	3	0	0	Grey-white contrast in transversetemporal in the right hemisphere calculated as a percentage of the mean gray-white matter intensity from Desikan-Killiany parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
27058	Grey-white contrast in insula (right hemisphere)	0	2	0	31	0	0	3	1	0	0	AU	194	0	2	2	3	0	0	Grey-white contrast in insula in the right hemisphere calculated as a percentage of the mean gray-white matter intensity from Desikan-Killiany parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
27059	Area of BA1 (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	195	0	2	2	3	0	0	Area of BA1 in the left hemisphere generated by parcellation of the white surface using BA_exvivo parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
27060	Area of BA2 (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	195	0	2	2	3	0	0	Area of BA2 in the left hemisphere generated by parcellation of the white surface using BA_exvivo parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
27061	Area of BA3a (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	195	0	2	2	3	0	0	Area of BA3a in the left hemisphere generated by parcellation of the white surface using BA_exvivo parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
27062	Area of BA3b (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	195	0	2	2	3	0	0	Area of BA3b in the left hemisphere generated by parcellation of the white surface using BA_exvivo parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
27063	Area of BA4a (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	195	0	2	2	3	0	0	Area of BA4a in the left hemisphere generated by parcellation of the white surface using BA_exvivo parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
27064	Area of BA4p (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	195	0	2	2	3	0	0	Area of BA4p in the left hemisphere generated by parcellation of the white surface using BA_exvivo parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
27065	Area of BA6 (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	195	0	2	2	3	0	0	Area of BA6 in the left hemisphere generated by parcellation of the white surface using BA_exvivo parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
27066	Area of BA44 (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	195	0	2	2	3	0	0	Area of BA44 in the left hemisphere generated by parcellation of the white surface using BA_exvivo parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
27067	Area of BA45 (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	195	0	2	2	3	0	0	Area of BA45 in the left hemisphere generated by parcellation of the white surface using BA_exvivo parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
27068	Area of V1 (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	195	0	2	2	3	0	0	Area of V1 in the left hemisphere generated by parcellation of the white surface using BA_exvivo parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
27069	Area of V2 (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	195	0	2	2	3	0	0	Area of V2 in the left hemisphere generated by parcellation of the white surface using BA_exvivo parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
27070	Area of MT (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	195	0	2	2	3	0	0	Area of MT in the left hemisphere generated by parcellation of the white surface using BA_exvivo parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
27071	Area of perirhinal (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	195	0	2	2	3	0	0	Area of perirhinal in the left hemisphere generated by parcellation of the white surface using BA_exvivo parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
27072	Area of entorhinal (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	195	0	2	2	3	0	0	Area of entorhinal in the left hemisphere generated by parcellation of the white surface using BA_exvivo parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
27073	Mean thickness of BA1 (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm	195	0	2	2	3	0	0	Mean thickness of BA1 in the left hemisphere generated by parcellation of the white surface using BA_exvivo parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
27074	Mean thickness of BA2 (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm	195	0	2	2	3	0	0	Mean thickness of BA2 in the left hemisphere generated by parcellation of the white surface using BA_exvivo parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
27075	Mean thickness of BA3a (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm	195	0	2	2	3	0	0	Mean thickness of BA3a in the left hemisphere generated by parcellation of the white surface using BA_exvivo parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
27076	Mean thickness of BA3b (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm	195	0	2	2	3	0	0	Mean thickness of BA3b in the left hemisphere generated by parcellation of the white surface using BA_exvivo parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
27077	Mean thickness of BA4a (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm	195	0	2	2	3	0	0	Mean thickness of BA4a in the left hemisphere generated by parcellation of the white surface using BA_exvivo parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
27078	Mean thickness of BA4p (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm	195	0	2	2	3	0	0	Mean thickness of BA4p in the left hemisphere generated by parcellation of the white surface using BA_exvivo parcellation	2019-04-12T00:00:00	2024-03-30T00:00:00	63696	68381	0	0	1	1
